Twitter Userid,Cluster Label
39657952,3
1979523554,3
14098915,1
1199251940,1
2910921193,3
2149265490,3
715989486,3
218006952,0
50274808,3
39264761,1
3400737274,3
3422757372,3
808643680294895616,3
2757042696,1
2733711883,3
4268561,1
43983388,3
259990045,3
4789838368,3
3353944611,3
71115303,3
16720424,0
456317703,1
2169446959,3
48570930,3
71377459,3
233775670,1
608142773,3
563946061,0
77235640,3
84553827,0
2464752213,3
2233763960,3
115417691,3
819149994582216704,3
619258465,1
49357411,3
327361124,3
770452249709453312,3
31138408,3
964239979,3
466035316,0
51061368,3
39395970,2
2575245955,3
4750258284,3
809891363542204416,3
1548821131,3
2266702477,0
2163679886,1
749363303571345409,3
781598933474738176,3
622666387,3
2486510228,3
757987650460680193,1
192404249,3
2409439896,3
809542798810615808,3
4812645019,3
1348018844,3
70591138,3
388400582,0
2337874603,2
2391351985,3
3071484602,0
3066110656,3
1441655905,3
785451519688704000,3
251863757,1
3296404175,3
595141335,3
184885978,0
264315613,3
762127070,3
149234407,0
1858937576,1
156050161,3
137175794,3
3298894580,0
1564422271,3
534455036,3
710121284202471425,3
1591812865,3
34284291,0
113713924,0
2890081037,3
719355468150358016,3
1604526876,0
371008290,3
125379370,3
809611395214049282,3
4686553904,3
113713974,3
1612129080,3
33235771,1
1690379083,3
1369121618,3
110839476,2
466821972,2
486744918,3
1426400088,3
1383015260,3
452666206,3
426845023,1
1942561633,3
4362543973,3
23798633,2
67707756,3
1618551661,3
31400826,0
186327932,3
819299740256874496,3
2420712336,3
755912957020676098,3
42541974,0
817699546788757505,3
938681244,3
1157902490,0
47522718,3
4824441760,3
111354788,1
33104811,0
611132336,0
386081713,1
1068835765,0
705840863256117249,0
26289080,2
30745529,2
1924080570,3
18817981,3
23798722,3
2683249604,0
47522759,3
3229164488,3
877077450,3
747130819270086656,3
228402125,0
374678484,0
154477528,3
188425177,3
4325975004,2
816918970301190145,3
113189866,0
784820320893018112,3
4687602673,3
474031091,3
2593334263,3
235348984,3
21177340,3
1365844993,3
191964162,1
2973967366,3
45294600,0
930817033,3
217392151,2
81851523,3
3902743583,3
362226733,1
37692462,3
729174433479286784,3
73999417,3
3483313214,3
14361665,1
4529792067,3
2473796678,3
393946183,3
241378383,3
70853712,3
2552308818,3
789136588584484868,3
722543708,3
2493326429,3
1468474466,0
709447542749184001,3
2911183976,3
2361908072,3
2391614580,2
246228087,3
1116152958,3
28910724,2
1711350918,0
1705914530,0
1244079240,3
2854823050,3
1417487508,3
137307287,3
818220553832120320,3
3145540761,3
6366362,3
2357798046,3
873014432,3
239786864,2
601302182,3
42673320,1
820337999993077760,3
313468076,2
17376429,0
28742861,3
755653580342845440,3
3986891961,3
47129792,0
17376450,3
2942644427,0
244917444,0
3138200773,3
43721928,3
1408050379,0
273097932,3
301071470,1
370746574,3
214992419,3
818246053468262401,3
574039268,1
35988712,3
42280169,2
355606152,2
776358988887699456,3
4710409453,0
155201747,3
2657035508,3
760134007556337664,0
1722754297,3
18031870,0
3348833537,3
186328322,0
24585475,3
210969860,3
1129784586,0
1304372492,3
760302675233648641,3
1000678674,1
1415914777,3
353314076,3
711408636153561088,0
312943904,3
481764642,3
1126445275,3
1436670854,3
705860023038005248,3
54338857,1
2457412908,3
233645358,3
433005874,0
363930934,3
56042809,3
1002775867,1
12133692,0
33629502,3
2476680521,3
322905420,3
28779853,2
4209976659,3
15410529,0
1834605457,1
27600238,2
813924844551176194,3
3181978992,3
15148404,3
581248374,3
2770543991,3
788866424,3
239852436,3
186721658,0
23012734,3
40052097,3
251340166,3
342959507,3
592520598,0
1663687578,0
705684502681686016,0
710272012766281728,0
227075400,3
223159713,3
2197628328,0
820378358466969600,3
129443244,0
255665581,1
2471699887,1
532489649,3
330769843,3
784912718134247425,3
104870132,0
56698300,3
4163706852,0
14624190,2
2166171076,3
289613253,3
3949143502,3
2785093076,3
1559963095,3
474424794,1
2802787807,3
1340286433,0
2534614505,0
41362922,0
83961330,3
15148531,0
1939416572,3
15148545,3
1003824642,3
147662339,3
193537543,3
704697400540205056,3
244786699,0
2254251533,0
239805969,3
4138532302,3
86582810,3
2819565083,0
14886429,0
2526750240,3
83134043,0
594748964,0
2375886374,3
168287153,3
700702152528777216,3
437331504,3
3023250998,3
222373435,1
23930428,1
16459325,1
48047682,3
2918592779,0
40707657,0
41100880,0
740777675787259904,3
144385620,0
241378901,3
274277978,0
2776573533,0
473638500,3
455943785,2
4402521732,3
3638240901,3
220145292,3
359736973,3
136128142,1
2631694769,3
3485085977,1
2164729496,3
529213082,0
4375520925,3
257894061,3
2383750831,3
617031345,3
742477514879205376,3
200565313,0
808556340515729408,3
2666342077,3
16459456,0
3251185345,3
2643666629,3
15017670,3
243738312,3
30746314,3
85534414,2
2809341650,3
33105620,3
554641113,3
126691037,3
1520772836,3
44902117,3
33892072,3
82151036,1
34809578,3
2450597611,3
112535276,3
2984978160,3
2385061622,0
384902906,3
2949064445,1
3332843266,3
23275272,0
168503054,3
2251499280,2
2732533522,3
745751325137313797,3
109127449,3
3589482268,3
2647336745,3
540485419,3
577316652,3
710811478085935104,3
3073845039,0
2803050288,3
403253045,3
17901366,0
777449463656902656,3
1458644796,3
389097282,3
58795846,0
763046367635746816,3
233645896,3
2360289099,3
372320081,0
123283283,3
1058482008,3
253831004,3
2348754783,3
213198688,0
53799595,3
181217127,3
47654760,3
253306730,1
1664015335,2
2809735020,3
813670470151262208,3
820253636701798400,3
756212552678383616,3
2699634547,3
119482229,0
3294832503,3
199305082,2
126822270,0
3407947649,3
19212166,3
2601854856,3
2516920201,1
729046427251441664,0
154347403,3
243476364,3
3121426755,3
2244159381,3
3051693974,3
30615449,3
137045915,3
29566877,3
4218564933,3
103275799,0
770975999198498816,3
393029545,0
807772451480346624,3
3257477039,3
234694578,3
37824437,0
4236847030,3
565782457,3
152250299,3
2172552864,3
30484419,3
296822724,3
3331682173,3
1873356746,0
4038010827,0
61941708,0
3254462413,3
769904392602546177,3
468813475,3
1639000022,0
2955424079,0
764357569657786368,3
305716219,1
902637541,0
2824939494,3
345319405,3
183969777,3
772147460873580544,3
1963534327,3
224733177,0
711403514,3
738759178139770880,1
134448810,3
312551423,1
815081444078862337,3
95365127,0
18908844,3
135997453,3
558966799,3
28387347,2
38610967,3
790274541666897920,3
820713600318836736,3
23144486,3
244262951,1
717957160,3
3065587755,3
34023470,0
3094816819,1
26814518,3
19474488,3
4425309194,3
799026302820839425,3
19343423,1
800390938858176513,3
2967939142,3
1240803402,3
459876432,3
4163971153,3
124463187,3
138881108,3
24848469,1
400107616,3
374810723,3
2296326248,3
2546804844,3
1316956274,3
394209400,1
1249060987,3
412690571,1
2237081745,0
2186619026,3
3248171159,0
2895587481,0
731041195342761984,0
24848543,3
4157810853,0
4770965677,3
189737138,2
562505908,3
560539830,1
805819462263902209,3
369830076,1
3034392770,3
1108945092,1
202713288,3
151333070,3
16722132,3
884811990,1
724520076649619456,3
2225547482,3
1712662747,2
300361949,0
1234512097,3
3084200165,0
216213738,3
772970362036297728,3
820963685401329664,3
35203319,2
18557178,3
239544575,3
215820547,3
150808847,0
2725587216,0
47524115,3
853616918,3
946546968,0
4154534176,3
704457362220822528,3
240855337,3
3544262954,0
106899757,1
1571915485,3
24848688,0
175188275,3
2502895924,2
74656053,0
2230397238,3
90908983,3
146745658,1
2528061756,3
736735331706241024,3
3026266432,3
2715756866,3
3381670283,3
3439536453,1
4013500743,3
2268145998,3
3581225297,0
392979358,2
30222681,0
30353755,3
2155469882,1
416622946,0
36800230,3
15149420,3
587278706,0
251734392,2
26421626,2
3228643733,3
355674498,2
3297716613,3
749939078,1
2915903880,3
237578634,3
818577642882375680,3
33761681,3
10168722,3
818834062987198465,3
1934174623,3
266938784,3
3021440752,0
1075521960,3
38087085,1
99953072,0
705760657615036416,3
388573622,3
900147643,3
816452658177409024,3
883022923,0
3808766412,3
35334611,3
735806379001151489,3
4662176221,3
3499043300,3
18033129,3
770311049832648704,3
4759693812,3
216476151,2
371796477,3
714513194832637952,3
38218247,2
1297426952,3
27994636,3
2884798210,3
343222799,3
2415864336,3
1000942098,2
3298634262,3
4748159525,3
182639708,3
2467901874,1
3390253623,0
22358584,3
33892927,0
258943553,3
819767357803331584,3
32693345,3
531835465,1
770128442377506817,3
290794068,3
817686329551126529,3
80554585,3
3136629339,3
26096058,0
119351906,3
271788644,3
2675780198,1
298265191,2
274280892,2
808115915015405568,3
808001066369503232,3
808595043560857600,3
805819230893592576,3
3131386485,3
2374884457,3
3096914552,0
816441428561760260,3
1460432137,3
19606142,3
1016539776,3
28125827,3
179253697,3
786244334018449409,3
4490209934,0
23145103,3
14363287,3
808842772501381120,3
2773297820,2
22751901,3
2939103903,3
28870427,3
132983461,3
774974118,0
766210476380397568,0
3254856364,1
466168496,3
262875825,3
2273216286,2
26336372,1
19081915,3
255273661,1
2398694100,3
502999767,3
4847905498,3
788931131454263296,3
1472146148,3
218180325,3
4761135846,2
41233130,1
817439306386145282,3
79637234,3
250161910,0
1577659128,3
3115100345,3
894249722,0
60107522,2
2328439556,3
798550454548516865,3
17640202,3
3293522699,3
615328524,3
2784832271,3
456798680,3
1337797399,3
46213916,3
547171101,3
152644383,3
41626400,3
301148961,2
2530290468,3
2567036038,3
43199271,0
1915431727,0
89467699,0
22227770,0
163785531,3
719224466841149441,3
223947583,3
3147901760,1
3291556676,0
735873534237478913,3
795817857388904448,3
76623,3
2782540259,0
707373505965199360,3
805185265421709312,3
3899337568,2
257370981,0
2466327398,3
3145149288,3
369699689,3
53291883,3
2333682540,3
762391405,3
232598383,1
813582169272623104,3
23276403,3
776244240825380864,3
229827671,3
385035135,3
788957839083659264,0
3068472202,1
228797323,3
4184419215,0
3492359057,3
2281646994,3
360917907,3
352660374,3
1275276187,3
416361380,2
15413746,3
4040764336,3
223816625,0
719991569521254400,3
3300600761,3
4589038522,3
1222716350,3
725961837527732224,0
3181063111,3
3553690996,3
856894412,2
1659317197,0
89730000,3
54471633,3
818224989472169986,3
776087488771133440,3
2800954329,3
2420190175,3
50408417,3
934620134,0
387001319,3
771290879004934144,3
1854352363,3
3221302252,3
793542396269228033,3
4638059510,3
705038656751308800,3
16069119,1
271133694,3
3146591231,3
3405196288,3
1014531926,2
742929821429334016,3
296954896,3
536423441,0
548350997,3
812439964524888064,3
94186521,3
1407921180,0
115158058,3
2416782384,3
1466772529,3
32713778,1
1439467358,3
374549560,0
3319868475,3
512830524,0
368127038,3
3038194758,0
2905418825,3
255667282,3
65481812,2
791855415164178433,0
38679056,0
3270454370,3
441157478,0
43199590,3
14888044,2
47262834,3
2528324725,3
98249849,0
508026047,3
420031618,3
220408963,3
2683251847,3
2659265672,0
2291739786,3
37956761,1
300362906,3
30377839,3
606678174,3
4786039971,3
2974493860,3
774408049,2
3055234217,3
791066325808328704,3
179776684,0
34155693,3
2897030318,3
12790962,0
332475575,0
3016699067,0
93269181,0
29174974,0
26553539,3
724643016,3
111511415,3
167718095,2
246623440,1
2942381270,3
733377362415489025,0
45034714,3
26946780,3
972238046,2
49491167,3
414526692,0
124595431,3
35293052,3
359869674,3
3301256431,3
244002033,0
1345006837,0
786201750780993536,0
433401083,3
767350161580318720,3
796863746,1
1976797057,1
1894460682,1
69938444,3
771156261723267073,3
4248777261,3
2979212561,3
1514876179,3
192752920,3
1719610652,3
791629691669123072,3
30879010,3
2279550246,3
710294948352905216,3
2886937897,3
4855508266,3
3035835693,3
564473134,3
29306160,3
2476420404,3
337980728,0
1022831929,3
625814842,3
710478260291948545,3
2408000828,0
781480833634807809,3
27471170,0
29198219,2
289090892,0
248327501,0
93816717,0
27209043,0
431304028,0
54996318,3
3664981343,3
425012583,3
2262642031,3
769046125999431680,3
550579572,0
560016759,3
1059532152,2
798705616529166336,3
389098875,3
2478779774,3
64564607,0
829369729,3
16592258,3
385166723,2
1277504906,0
221590082,3
898182547,3
582692244,3
1389702554,3
233385371,0
62991776,2
53685665,0
217636081,1
760688040,0
27733420,0
274935214,3
792108153009795076,3
1644375476,3
14101944,1
2560437690,3
4221427701,3
711695357722415105,3
315567550,0
784225544883744768,3
1578708420,3
37039557,3
994761,2
14626253,3
193824675,0
1120873940,3
90516952,1
20917723,0
802410219653435392,3
798614701013925888,3
1628103942,3
117386727,3
1968778730,2
149491758,2
29175277,3
815760770524991488,3
2312056304,3
608251378,3
2994154996,3
282930682,3
358952443,3
74395132,3
590949889,2
277949955,0
4892732933,3
14102032,3
326315539,0
228078169,0
213986842,3
15674907,0
544026140,3
363580209,3
2861903390,1
53161504,3
103000890,3
524234285,3
632499761,3
260779572,0
1110519355,0
1240280636,3
302984766,0
1571368519,3
717423568888397824,3
75574857,1
3360763467,3
2347052622,3
76230223,0
818243671011127296,3
1716575502,0
3094556250,3
701248092973228032,3
3426037349,0
554118761,1
136261231,3
813864998023921665,3
116469370,3
353185408,3
386084481,3
24456834,3
1220488836,1
4851314309,0
53948043,3
1566650000,2
446770835,3
16723604,3
257765023,3
4883426981,3
587935398,0
554130805,0
21180073,0
2906336940,3
332214900,3
14888637,1
19214016,3
13098272,3
1163341508,3
610741958,0
3238342345,3
3065000567,3
306261708,1
39378210,3
456994513,0
2551131864,3
233385691,3
732074970419863553,1
2336960222,3
30748387,3
471805675,3
17247981,2
816406371889455104,3
48443121,3
1390097022,3
20000505,3
384773888,3
769552231574233088,3
701574920,0
800141065,3
819767899044904960,3
818244589463207938,3
220409613,3
312684302,0
457235757,0
602222357,3
366030618,3
52244255,3
79638307,3
66663046,3
1015885608,3
209399598,3
809772967592738816,3
606809910,3
21049148,0
253308737,0
359083846,0
62074696,3
2882613065,3
21966667,3
1019031384,2
460319812,3
807025806245556225,3
24981350,3
304426860,0
742076274,3
1827623636,3
2936221557,3
171388794,3
121843579,3
1543974782,3
129314690,0
3008966534,3
3683944428,0
1971269514,2
2266836878,3
2667655055,3
195112848,3
45888152,3
1966026648,0
246624154,3
1884106652,3
3834458013,3
3021418400,3
2269087728,3
20262824,3
731394716,3
796464497619779584,3
39137200,0
384642999,0
2216636346,1
1210003388,3
793106954369523712,3
106246082,0
114896835,0
263402145,3
3437965257,3
40972242,0
2860986323,3
343879644,3
2495426526,0
1956720608,3
742150814467166208,3
1638608869,3
35860455,2
2513776622,3
328544239,3
264974323,3
717932855414943744,3
90648567,3
3015149567,3
1932079100,2
779659314747224064,3
779464298242322433,3
4253233154,3
760292357413613571,3
756122071327911940,3
814079046023839744,3
797519433505927169,3
1376071698,3
820737767286128640,3
329615364,1
320679965,1
1382363166,3
1692086306,3
4443135323,3
29569061,2
418635100,3
767515232256208897,3
2460430386,3
518860852,3
853225526,2
366030904,3
2969776185,3
613756987,1
20131900,3
40185924,3
796808823939940353,3
2445226055,0
2282958925,3
2938974290,3
49229910,1
3765514937,3
2558603354,3
168505436,1
454897760,3
1703620705,1
813764392483491840,3
168374373,3
2365403240,3
513355884,3
796097586964865024,3
43900265,3
801224294214733825,3
3152228475,1
3315150972,0
271134845,3
418328703,0
959131778,3
20656259,2
294203530,0
461713547,3
37659677,3
585158196,3
87502992,3
3864080534,3
820048359943716864,3
957165722,3
318845087,2
253877616,3
820444015392944130,3
249508009,0
4735185607,2
799713825259810818,3
4069994669,3
3234934958,0
71381174,1
3850186935,3
1945317565,3
561983684,3
37957832,3
551629001,3
820450132160196608,3
1720266962,3
145436883,0
899756245,3
220147926,3
73085144,3
202191072,3
1120219363,3
181613265,3
768502936049713152,3
87109866,3
4706349294,3
1345794289,3
21704949,0
3238080759,0
19476729,2
310980858,3
4195430652,3
19869949,0
188166400,0
776565292025733120,3
2912432854,3
2159620359,2
977088776,3
35729673,3
1491939596,3
806736042971668480,3
1651716367,3
407362947,2
2890084639,3
2151778352,2
1335439652,3
586887461,1
293810470,3
104018216,3
180039977,3
770475796721008640,3
1890267439,3
294334776,3
61813052,3
136655165,2
34113589,1
2904371523,3
2884972871,0
2443260235,3
18166092,1
128616504,2
1577791826,3
19738965,3
18166111,3
1262935440,0
1252340066,3
348860777,1
2426220907,3
33501548,3
3033914770,3
820696082711793664,3
1048392048,3
2201694577,1
103494007,3
27210104,3
86454650,3
219885947,0
40579455,3
47657344,0
409416066,3
262004118,3
546910610,0
808685893800181760,3
17772949,1
14627226,3
898970011,3
157626793,3
14073819,3
1713189296,3
284373426,3
739752642075709440,3
2829136309,0
19870134,1
2463314359,1
2295148988,3
211890933,3
2983408065,0
334180802,3
90081355,3
86847940,2
144188899,3
20787667,3
388444628,3
1455196238,3
209138134,0
56111865,3
160117208,3
2269327833,1
4450103772,3
1470706141,0
1148400097,3
1301230057,1
1887252973,3
816492090746163200,3
88814065,2
1938108914,3
282145270,3
69153273,3
75182587,3
1159148030,1
773331802442399744,3
53555713,3
210711043,3
751866379989549056,3
2785227273,3
26554892,0
4793119246,3
28332710,3
4492964369,3
2344038936,0
1508717088,3
271790626,3
601305639,0
4495323688,3
20394538,3
1115501100,1
803733455527931908,3
4423758382,3
361706041,0
2948936254,0
4835062336,3
537211458,3
179778115,2
14234180,2
820015242201694210,3
25244233,3
545600075,3
21181005,3
2370908751,1
14365267,3
434188885,3
25768534,3
4445647462,0
778363524040957952,3
163525224,3
3363254892,3
267203183,3
23147124,0
1110782581,3
481505912,3
31186367,0
818728113764900866,3
453194366,3
1166226054,3
582955663,3
812346801638572033,3
451883673,3
82391708,3
173879969,0
479146661,3
26817190,3
2959815339,0
3048157869,3
2836083378,0
14234293,3
450835127,3
2453484217,0
577319613,3
33108674,0
118764321,3
768032755967983616,3
728250585821106177,3
4143395536,1
41497297,3
2448372434,3
404173539,3
3499176679,3
2338009832,3
819636374466887680,3
203764459,2
811545324,1
813596371315990528,3
8860402,3
276247284,3
796215828748365824,3
1112486646,2
2422420219,3
778998838421954561,3
3135320831,3
2677966976,3
811152140,3
2812097294,3
365638417,3
1040528150,3
224452058,3
139539230,2
4460327713,3
123548451,3
245532806,3
808185268024922112,3
273538524,2
33239850,3
790844188933980162,3
181416755,3
3389600565,3
1327051574,0
261436219,1
46215998,3
751145583075811328,3
21181252,3
18559813,3
596718410,3
791002436483686400,3
472855385,3
734043,0
2255172445,3
525677371,0
621359972,3
3230217068,0
201012084,3
718172570839715840,3
711537534,3
536556415,1
77280129,3
15807364,3
810605622161014786,3
31251948,0
820756522288324608,3
775355541816156162,3
3603903382,0
11744152,0
369242948,3
35074980,3
164802544,3
26555305,0
795030446,3
1614623664,1
1216951220,3
29307830,3
703048789754568704,0
2732405691,3
3428266942,3
2545234879,3
4849873859,3
101397450,3
2753508307,3
21705550,3
366883663,3
396833758,3
48444384,3
231289828,3
16856037,3
125776872,3
772561579,3
26162161,3
791355496393535488,0
726870908737097728,3
534721530,3
3337696251,0
312030210,3
632370179,3
312947717,2
294204427,3
2267886604,3
779370708350763009,3
2320053274,0
432329023,1
479714821,3
21181479,3
713447823342116864,3
4182913885,3
4091753525,3
740069566009597952,3
18953274,0
3694867515,3
2991010881,3
459224137,0
3343856714,0
47133772,0
3949435217,0
42415183,3
2371302481,3
10695762,2
811021410,3
306394211,3
718554585770672129,3
2859152487,0
248722537,3
485569642,3
299141309,0
2932028533,3
816102312095551488,3
64086881,2
147797125,1
51590281,1
307027479,0
1135555724,0
44250254,0
85669009,0
801315472100782080,3
38745244,3
306656413,0
209138849,3
808403711940853760,3
767454081484922880,3
758139484600950784,3
54342845,3
298267838,0
160904383,0
72299713,1
139801797,3
996881606,0
4016518343,3
900543690,1
9909452,1
1508324557,3
1921201362,0
63517561,2
1934570713,3
41104604,0
1475687646,0
2200646881,0
603512358,0
195245286,3
822686953,3
761328485222658048,1
1598895342,3
459355378,3
153695480,3
45692153,3
779857710250471424,3
40580353,1
2306159874,0
52770052,3
739258391143415808,3
162192942,3
431786201,3
4883166493,0
59847966,2
818738788163649536,3
529478946,0
896218406,2
4345880113,3
609716444,0
149763376,0
880620852,3
51197241,3
51611871,1
328938813,3
436417854,0
18429249,3
59192644,3
142161223,2
791772608991748097,3
33895758,3
105067860,3
3475715417,3
89863516,3
470496606,3
811209924470538240,3
704266201640345600,0
194983281,3
408892786,3
2890085748,0
95936062,0
805516662,1
617035129,3
167196026,0
277820797,3
591213952,0
246625667,0
146879880,3
4860360076,3
2825074062,3
377959834,3
1132803486,3
793703479474782208,3
815216846940975104,3
236139940,3
744977075803721728,0
405091755,3
3285792180,3
820131105294516225,3
1713845690,3
24807669,3
2978821568,3
3259446721,0
60241347,3
234960326,0
2981574094,3
63387090,3
2921412057,3
701036776023060480,3
115684836,3
61595217,1
1514878441,0
3861722602,3
103101931,1
885601772,1
2373662194,3
1532489732,0
16352135,3
909434454,2
712288705348812800,3
16725512,3
477705740,3
51066383,3
236402192,3
278694147,3
48182808,3
106903069,3
2505520670,1
1084700191,0
785226979431723008,3
704027320554799105,3
538129965,3
3386193455,3
242824752,3
519386678,3
2495559223,3
3751949236,3
1082865211,2
792774859222757376,3
1329498379,0
2483500617,3
463287885,3
729558667163521024,3
2617325143,3
23017049,0
1669575686,3
819279156227739648,3
553334368,0
2358457956,3
50804326,3
141637225,3
2247046772,3
325269109,3
2800039546,2
1401370238,3
52639362,3
908277384,3
146593790,1
3064673942,3
797552237883129857,3
706977783327670277,3
3535091358,3
68368032,3
21444263,0
713549812222676992,3
4777260722,3
3292870325,3
797042128454971392,0
30750396,3
55303797,3
9909952,3
4602148547,3
1201223365,3
3238213323,0
2596615888,0
36386515,0
786913853208686592,3
796746160245473281,3
757306372388032512,3
178206428,1
29177565,0
63256294,3
707668352056086529,3
18691824,3
166409970,1
1911895795,3
86980340,3
4112987893,3
38614775,0
800406651425558528,3
26425084,0
4202903293,3
2575644418,0
734007447250030592,3
104237356,0
3686172973,3
2570001,1
86587154,2
35053187,3
12400412,3
61552413,3
393426718,3
35469090,0
241776425,2
30881578,3
811688551133970432,3
30095152,2
16047752,1
76494650,3
755455172093046784,0
936458046,1
1204848949,3
175060800,2
34944835,2
3777967940,3
440088401,3
2482714454,1
84096860,3
2210740063,3
55785314,3
74397539,0
46872428,3
794418485539590144,0
794063265840054272,3
36517751,0
1388525437,3
21051263,3
906180481,3
25900935,0
26237787,1
2166568844,2
795814246000926720,3
179255183,1
3955570581,3
14235543,1
26556313,0
723712853027393536,3
778343553793601536,3
97728413,1
771642704291696640,3
240071665,3
226703274,3
502609836,3
752722915183894528,3
74790832,3
474298294,3
17517477,3
344668090,0
236402631,1
383989709,0
38676040,3
2825598932,3
2507441388,3
788417477763928064,3
170211293,3
445986783,3
11876322,0
318191587,0
17740069,2
16857062,2
805391164241301504,3
2377725936,3
797819037870759936,3
24066045,3
968833022,3
29046784,3
2536847361,0
1270429698,3
795335281473830913,3
407844870,3
2874095624,3
1892366348,3
1203189775,0
8861712,2
4699928595,3
63649812,3
268646423,3
2902931482,0
3321837595,3
4835063836,3
786871226870403072,3
143079469,3
24328241,3
2748266549,3
755853194807218177,3
207173690,0
464992322,0
287258695,3
724659590378323969,3
780875862,3
191051888,3
2466330738,0
711800966,1
29046925,3
3148560527,3
42809491,3
193542297,3
565262497,3
607467686,1
713358566757961728,3
1232812202,2
108345517,0
212547758,3
73937639,0
3065723062,3
781980363597942785,3
4902172864,3
3228514499,3
24721605,3
780121972801929216,3
1449474253,3
26255256,1
103233755,3
2743810270,3
2590718175,3
777775468560867328,3
808382041242869760,3
50018532,3
2327787750,0
2541304040,3
470628586,0
455947303,3
756151837175062528,3
575486192,3
146618610,3
37284400,1
40057080,0
750172032659132416,3
3297327366,0
36649224,2
2941650064,3
35076363,3
2285844750,0
786392642145792001,0
354498843,3
2280470815,2
41761056,2
15677734,1
72562983,0
67975465,3
816102284493029376,3
4738332976,0
360397106,3
3165075766,3
377043256,3
22601439,3
743227301211439104,3
253573440,3
57697264,3
232864071,3
767111783370854401,3
3427744078,3
1561934160,3
229849427,3
410990934,3
3020241242,0
116341083,3
45168991,3
751778144,2
297482593,0
301021541,3
35338602,0
29047150,3
78199152,0
30751099,0
791366537269489664,3
21707139,2
4123605387,0
579156366,1
60766611,1
2432383382,3
3378067869,3
750753041016623104,3
180042145,3
3137026472,3
297875885,0
52378031,3
1235564977,3
609716638,0
135608758,3
28129721,1
95369658,3
170080701,3
764039861363965952,3
1462974912,2
56834498,0
714588995414392832,3
509765551,3
180309737,3
762861085472927744,3
151992789,0
3359650895,3
721158308694986752,3
1323514338,3
218708456,3
809820273209933824,3
519780842,3
59587051,2
866335220,1
138099193,0
19085823,0
38002432,1
1473591811,3
25377285,2
954677768,3
820227729341743104,3
250952206,1
56614660,3
558139823,3
4612766237,3
778895714772520960,3
196164131,3
772600815840141312,3
757418903748444160,3
386742828,3
49232429,0
750842673951481856,3
75315760,3
3121953337,3
2970827331,3
156449353,3
472201804,0
4281285199,3
3140827729,1
3384489059,0
820315936704069633,3
704294571526725633,3
1038143112,3
71382119,3
720034617642852352,3
402864753,1
48052850,0
805439955757649920,3
21969524,3
25639542,3
3065854583,3
271006328,3
2953001593,0
1156266618,0
139278971,0
259734143,3
624507523,0
799737338201075713,3
18692742,3
2765450028,0
398146184,3
797179922087297024,3
3317250718,3
106379935,3
789234504481251328,3
211630761,3
2835692203,3
2931636908,0
820514786651742208,3
499071666,3
20658871,3
25244789,2
39533249,3
3845339847,3
35076810,3
15678167,2
556481243,1
24591068,2
29897850,2
516373224,3
768990496085671938,3
3919133422,3
3095214832,3
1163758375,3
625556213,3
1118255862,1
771039257448189952,3
309672699,3
2244992810,3
2260286209,2
3065854725,3
59980556,3
31931149,3
1651587858,2
2260548373,3
798632526604550144,3
128269081,1
1161902875,0
52247328,1
3279239970,3
3689626409,3
3065723691,1
3308862256,3
2491366195,3
34159412,3
67320629,3
3007789878,3
6110012,3
806344862035484673,3
2182036287,0
526990148,3
3333764236,1
60242764,3
3154983761,0
1645951826,0
820067155,3
796768106630803456,3
74529629,0
26295134,3
21576543,3
145963875,3
129973096,3
334314347,3
800013615705313280,3
726622874316894209,3
82918259,3
128924532,3
53033847,3
739511702279094273,3
2565815166,0
3295492993,3
810477551525183489,3
147405712,3
20655600,0
810229096550645760,3
116472729,3
274938778,3
27757039,3
2576169887,3
226442151,0
409025449,2
818274906257264640,3
2815900589,3
2485662878,3
262749118,1
771482031641366528,3
539704279,3
113589216,3
3222223842,3
3207281638,3
3410443239,3
338115568,3
789509429230235649,3
87768052,3
3232185336,1
3022843260,3
700529658,1
2267102203,1
4466752514,3
551107598,3
14629904,3
48446484,2
4365171735,3
719733830387699712,3
2953395231,0
574438432,3
194436955,3
4287708202,3
275272990,2
2813036407,3
335100981,0
3632936117,3
727847739262930944,3
3588701252,0
15416400,0
771305022214672385,3
762726128427601920,3
240860253,1
520698974,3
963329120,3
3900128357,0
2157919340,2
28654702,0
27343986,3
30312979,3
749627140887371776,3
73697812,3
121975999,3
776480232039735296,3
106511494,0
24329352,2
3128245387,1
16727183,3
2973842578,2
816205984611713024,3
240467093,0
1622228118,3
744255240749334528,3
40514756,3
857160864,3
3353820323,3
183844004,3
4328471717,3
149109927,3
786245290521014272,3
108346542,3
447479507,3
98647223,1
2502376633,3
3430235327,3
139148480,3
35994818,0
336125814,0
796419471514697728,3
47529168,3
1424440531,3
2889694421,3
726117157352935425,3
159202524,3
2732145886,0
516766945,3
3023626107,3
4093721832,3
3221457447,0
513621229,0
864632048,3
2328988200,3
763864471928307712,3
764761729792405504,3
779982447819841536,3
1090075897,3
2826255612,3
48708870,3
132201739,3
749969660771131393,0
419642641,3
4912397592,3
48708897,3
349125922,1
282672422,3
52772136,2
45432107,3
184761648,3
890977585,3
299973942,3
3037281601,3
1670200644,3
26819909,0
454114632,2
569982287,3
714947920,1
138100049,3
595934548,3
441138525,3
704096843559403520,3
24329569,1
2423209321,3
763861694,3
755127637971001345,3
36713709,3
359218577,0
793545522216927232,3
1137524118,2
